day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,condition_text
D2501,C097,14,9,220,1018,0,88,75,13.6,10,1,16.2,1,5:48 AM,7:45 PM,
D2502,C097,17,13,230,1017,0,83,0,17,10,1,25.2,1,5:51 AM,7:42 PM,Clear and Sunny
D2503,C097,15,13,60,1021,0,77,100,15,10,1,13.7,1,5:53 AM,7:39 PM,Cloudy and Overcast
D2504,C097,10,3.6,10,1029,0,100,0,8.9,10,1,18,1,5:55 AM,7:36 PM,Clear and Sunny
D2505,C097,15,11.2,220,1023,0,94,0,14.6,10,1,20.5,1,5:57 AM,7:33 PM,
D2506,C097,15,3.6,205,1020,0,100,25,15.3,8,1,11.2,1,6:00 AM,7:30 PM,Partly Cloudy
D2507,C097,16,9,150,1016,0,100,100,16,7,1,22.7,2,6:02 AM,7:27 PM,
D2508,C097,14,3.6,10,1014,0,100,0,13.8,0.2,1,15.1,1,6:04 AM,7:25 PM,
D2509,C097,15,11.2,150,1010,0,100,100,14.2,10,1,27.7,1,6:06 AM,7:22 PM,Cloudy and Overcast
D2510,C097,17,6.8,240,1010,0,100,75,17,10,1,17.3,1,6:08 AM,7:19 PM,
D2511,C097,14,13,290,1021,0,63,25,14.7,10,4,2.9,1,6:13 AM,7:13 PM,
D2512,C097,8,6.8,170,1022,0,93,0,6.9,10,1,13.3,1,6:13 AM,7:13 PM,
D2513,C097,15,6.8,170,1022,0,94,75,14.1,10,1,25.2,1,6:15 AM,7:10 PM,
D2514,C097,14,9,160,1015,0,94,25,13,10,1,24.1,1,6:17 AM,7:07 PM,
D2515,C097,5,3.6,10,1024,0,100,0,3.5,10,1,14.2,1,6:20 AM,7:04 PM,
D2516,C097,16,19.1,120,1006,0,88,100,16,10,1,36.7,1,6:22 AM,7:01 PM,Cloudy and Overcast
D2517,C097,12,13,160,993,0.98,88,50,9,10,1,50.3,1,6:24 AM,6:58 PM,
D2518,C097,17,13,190,1003,0,83,0,17,10,1,25.9,1,6:27 AM,6:54 PM,
D2519,C097,16,13,130,1004,0,88,0,16,10,1,27.5,2,6:29 AM,6:51 PM,
D2520,C097,16,11.2,210,1000,0.01,94,75,16,10,1,14.1,1,6:31 AM,6:48 PM,Moderate to Heavy Rain
D2521,C098,32,19.1,200,1007,0,30,50,30,10,8,29.2,1,6:06 AM,7:05 PM,
D2522,C098,20,29.9,220,1010,0,88,0,20,10,1,5.8,2,6:07 AM,7:03 PM,
D2523,C098,23,16.9,220,1014,0,61,0,24.5,10,1,10.1,1,6:07 AM,7:03 PM,
D2524,C098,23,6.8,270,1015,0,38,0,24.4,10,1,5.8,2,6:08 AM,7:02 PM,
D2525,C098,22,20.2,210,1013,0,53,0,23.6,10,1,4.3,1,6:08 AM,7:01 PM,
D2526,C098,21,29.9,210,1011,0,78,0,21,10,1,2.5,1,6:09 AM,7:00 PM,
D2527,C098,19,16.9,200,1010,0,68,0,19,10,1,4.3,2,6:10 AM,6:58 PM,
D2528,C098,22,11.2,220,1010,0,57,0,24.1,10,1,9,2,6:10 AM,6:57 PM,
D2529,C098,22,3.6,10,1013,0,41,0,22.9,10,1,12.2,2,6:11 AM,6:55 PM,
D2530,C098,23,20.2,220,1014,0,27,0,22.6,10,1,7.6,2,6:12 AM,6:54 PM,
D2531,C098,21,19.1,200,1011,0,43,0,21,10,1,14.4,2,6:12 AM,6:53 PM,
D2532,C098,22,6.1,100,1012,0,29,0,22.3,10,1,11.2,2,6:13 AM,6:51 PM,Clear and Sunny
D2533,C098,22,25.9,200,1011,0,65,0,24.2,10,1,36.7,2,6:14 AM,6:50 PM,
D2534,C098,22,24.1,190,1009,0,69,0,24.5,10,1,14.4,1,6:14 AM,6:49 PM,
D2535,C098,20,15.1,220,1009,0,43,0,20,10,1,11.9,1,6:15 AM,6:47 PM,
D2536,C098,23,11.2,120,1011,0,38,0,24.3,10,1,5.8,3,6:16 AM,6:46 PM,
D2537,C098,32,19.1,220,1011,0,17,0,30,10,7,22.3,2,6:17 AM,6:43 PM,
D2538,C098,20,19.1,220,1013,0,53,0,20,10,1,11.9,2,6:17 AM,6:43 PM,
D2539,C098,20,3.6,10,1013,0,43,0,20,10,1,6.8,2,6:18 AM,6:42 PM,
D2540,C098,20,19.1,220,1012,0,40,0,20,10,1,12.6,2,6:18 AM,6:40 PM,
D2541,C098,21,22,200,1011,0,69,0,21,10,1,9.1,2,6:19 AM,6:39 PM,
D2542,C098,22,19.1,240,1011,0,50,0,24,10,1,11.8,2,6:20 AM,6:38 PM,
D2543,C098,22,28.1,200,1013,0,65,0,23.9,10,1,8.3,2,6:20 AM,6:36 PM,
D2544,C098,20,19.1,200,1014,0,73,0,20,10,1,12.2,2,6:21 AM,6:35 PM,
D2545,C098,19,6.1,100,1015,0,56,0,19,10,1,3.8,2,6:22 AM,6:33 PM,
D2546,C098,20,4,200,1015,0,40,0,20,10,1,10.6,2,6:22 AM,6:32 PM,
D2547,C099,32,11.2,110,1007,0,17,0,29.8,10,8,2.9,1,5:51 AM,7:00 PM,
D2548,C099,20,3.6,28,1011,0,56,0,20,9,6,8.3,1,5:52 AM,6:59 PM,
D2549,C099,24,11.2,50,1013,0,44,50,24.5,10,1,10.8,1,5:52 AM,6:59 PM,
D2550,C099,19,3.6,10,1017,0,64,0,19,7,1,5.4,1,5:53 AM,6:57 PM,
D2551,C099,17,6.8,110,1016,0,68,0,17,7,1,4,1,5:54 AM,6:56 PM,
D2552,C099,17,3.6,35,1014,0,63,0,17,8,1,4,1,5:55 AM,6:54 PM,
D2553,C099,19,3.6,10,1013,0,56,25,19,10,1,10.1,1,5:56 AM,6:53 PM,
D2554,C099,19,6.8,60,1016,0,46,0,19,10,1,5.4,1,5:56 AM,6:51 PM,
D2555,C099,17,4,10,1016,0,63,0,17,10,1,4.7,1,5:57 AM,6:50 PM,Clear and Sunny
D2556,C099,16,6.8,90,1015,0,59,0,16,10,1,8.3,1,5:58 AM,6:48 PM,
D2557,C099,17,3.6,41,1014,0,48,0,17,10,1,9,1,5:59 AM,6:46 PM,Clear and Sunny
D2558,C099,20,3.6,10,1014,0,40,0,20,10,1,10.4,1,6:00 AM,6:45 PM,
D2559,C099,21,3.6,29,1008,0,43,0,21,10,1,10.4,1,6:01 AM,6:43 PM,
D2560,C099,22,3.6,35,1008,0,41,0,22.1,10,1,11.2,1,6:02 AM,6:42 PM,
D2561,C099,23,11.2,260,1015,0,41,25,24.4,5,1,2.2,1,6:02 AM,6:40 PM,
D2562,C099,20,3.6,32,1015,0,68,75,20,6,1,6.8,2,6:03 AM,6:39 PM,
D2563,C099,29,19.1,290,1013,0,31,75,27.5,5,1,18.7,2,6:05 AM,6:35 PM,
D2564,C099,20,6.8,120,1015,0,64,50,20,6,1,6.8,2,6:05 AM,6:35 PM,
D2565,C099,18,11.2,110,1015,0,68,0,18,8,1,8.3,2,6:06 AM,6:34 PM,
D2566,C099,18,6.8,110,1014,0,64,0,18,7,1,2.9,2,6:07 AM,6:32 PM,Clear and Sunny
D2567,C099,18,3.6,10,1014,0,60,0,18,10,1,4,1,6:08 AM,6:31 PM,
D2568,C099,17,3.6,10,1014,0,63,0,17,10,1,6,2,6:08 AM,6:29 PM,
D2569,C099,19,3.6,88,1019,0,52,75,19,10,1,6,1,6:09 AM,6:27 PM,
D2570,C099,16,3.6,10,1020,0,51,25,16,10,1,9.1,1,6:10 AM,6:26 PM,
D2571,C099,14,3.6,290,1020,0,63,0,14.7,7,1,3,1,6:11 AM,6:24 PM,
D2572,C099,12,3.6,17,1021,0,67,0,12.5,10,1,6.8,1,6:12 AM,6:23 PM,
D2573,C100,23,24.1,60,1024,0,53,25,24.3,10,6,16.6,1,6:39 AM,6:37 PM,
D2574,C100,18,15.1,60,1022,0,68,25,18,10,1,16.2,1,6:38 AM,6:37 PM,
D2575,C100,18.9,14.8,80,1016,0,61,8,18.9,10,1,21.6,1,6:38 AM,6:37 PM,
D2576,C100,18.5,16.6,78,1016,0,73,7,18.5,10,1,24.1,1,6:38 AM,6:37 PM,
D2577,C100,19.5,19.1,85,1015,0,65,5,19.5,10,1,27,1,6:37 AM,6:37 PM,
D2578,C100,19.2,18,85,1015,0,62,6,19.2,10,1,25.9,1,6:37 AM,6:36 PM,
D2579,C100,18.2,16.9,80,1014,0,70,8,18.2,10,1,24.5,1,6:36 AM,6:36 PM,
D2580,C100,19.1,13.3,79,1014,0,61,7,19.1,10,1,20.2,1,6:36 AM,6:36 PM,
D2581,C100,20.2,16.2,80,1013,0,55,6,20.2,10,1,24.5,1,6:35 AM,6:36 PM,
D2582,C100,20.8,14,86,1013,0,61,13,20.8,10,1,20.5,1,6:35 AM,6:36 PM,
D2583,C100,20.4,11.9,59,1013,0,66,25,20.4,10,1,18,1,6:34 AM,6:36 PM,
D2584,C100,18.8,14.4,68,1014,0,68,25,18.8,10,1,20.5,1,6:34 AM,6:35 PM,
D2585,C100,18.5,17.6,82,1014,0,64,10,18.5,10,1,24.5,1,6:33 AM,6:35 PM,
D2586,C100,19.2,15.5,81,1014,0,66,6,19.2,10,1,21.6,1,6:33 AM,6:35 PM,
D2587,C100,19.7,19.4,77,1012,0,74,8,19.7,10,1,25.6,1,6:32 AM,6:35 PM,
D2588,C100,20.3,16.6,87,1014,0,74,5,20.3,10,1,22.3,1,6:32 AM,6:35 PM,
D2589,C100,28,25.9,60,1017,0,35,50,26.7,10,7,18.4,1,6:31 AM,6:34 PM,
D2590,C100,20,15.8,83,1014,0,53,10,20,10,1,23.4,1,6:31 AM,6:34 PM,
D2591,C100,20,19.4,82,1014,0,59,9,20,10,1,27.4,1,6:30 AM,6:34 PM,
D2592,C100,20.3,20.9,86,1013,0,62,4,20.3,10,1,28.8,1,6:30 AM,6:34 PM,
D2593,C100,20.2,24.1,84,1012,0,69,3,20.2,10,1,32.5,1,6:29 AM,6:34 PM,
D2594,C100,20.7,22,84,1012,0,60,3,20.7,10,1,30.2,1,6:29 AM,6:34 PM,
D2595,C100,20.2,15.8,84,1014,0,60,7,20.3,10,1,22.7,1,6:28 AM,6:33 PM,
D2596,C100,21,20.2,82,1013,0,60,4,21,10,1,27.9,1,6:28 AM,6:33 PM,
D2597,C100,20.2,18,98,1013,0,73,7,20.2,10,1,24.9,1,6:27 AM,6:33 PM,
D2598,C100,20.4,21.2,91,1014,0,61,4,20.4,10,1,29.8,1,6:27 AM,6:33 PM,
D2599,C101,33,11.2,240,1003,0.1,56,50,37.6,10,7,22.7,1,6:06 AM,6:31 PM,
D2600,C101,31,6.8,210,1008,0,71,25,34.9,10,8,11.2,2,6:06 AM,6:31 PM,Partly Cloudy
D2601,C101,27,6.1,120,1007,0.1,94,50,31.4,7,1,11.2,2,6:06 AM,6:31 PM,
D2602,C101,27,9,240,1007,0,89,25,29.3,10,1,11.9,2,6:06 AM,6:30 PM,
D2603,C101,28,9,230,1005,0.6,74,75,33.6,10,1,10.1,2,6:06 AM,6:29 PM,
D2604,C101,28,13,230,1004,0.2,74,25,33.2,10,1,11.2,2,6:06 AM,6:29 PM,
D2605,C101,28,3.6,235,1003,0,84,25,32.4,10,1,14.8,5,6:06 AM,6:28 PM,
D2606,C101,28,11.2,220,1005,0.1,74,25,32.4,10,1,9,2,6:06 AM,6:27 PM,
D2607,C101,27,6.8,210,1008,0,84,50,29.5,10,1,12.2,2,6:06 AM,6:27 PM,
D2608,C101,29,6.8,250,1008,0,70,25,33.6,10,1,12.2,2,6:06 AM,6:26 PM,
D2609,C101,27,6.8,260,1008,0,84,25,30.7,10,1,13.7,2,6:07 AM,6:25 PM,
D2610,C101,28,13,230,1006,0,70,25,31.5,10,1,12.6,2,6:07 AM,6:25 PM,
D2611,C101,26,6.1,160,1005,0,94,25,28.1,10,1,11.5,2,6:07 AM,6:24 PM,
D2612,C101,25,6.8,110,1007,0,94,50,26.7,10,1,16.9,1,6:07 AM,6:23 PM,
D2613,C101,27,4,190,1008,0,84,25,30.1,10,1,18.4,2,6:07 AM,6:22 PM,
D2614,C101,27,6.1,180,1009,0,79,25,29.4,10,1,18,2,6:07 AM,6:22 PM,
D2615,C101,26,9,180,1009,0,89,25,28.3,10,1,15.1,4,6:07 AM,6:20 PM,
D2616,C101,27,15.1,240,1006,0,84,25,31.1,10,1,10.1,2,6:07 AM,6:20 PM,Partly Cloudy
D2617,C101,27,13,240,1006,0,79,25,30.7,10,1,15.5,2,6:07 AM,6:19 PM,
D2618,C101,26,3.6,10,1006,0,89,25,29,10,1,12.6,1,6:07 AM,6:19 PM,
D2619,C101,25,6.8,110,1008,0,100,50,27.3,10,1,9.5,4,6:07 AM,6:18 PM,
D2620,C101,26,3.6,10,1010,0.56,94,25,30.1,10,1,13,6,6:07 AM,6:17 PM,
D2621,C101,28,13,310,1010,0,84,25,33.5,10,1,9.6,6,6:07 AM,6:16 PM,
D2622,C101,26,6.8,330,1010,0,89,75,28.8,9,1,6.6,4,6:07 AM,6:16 PM,
D2623,C101,25,6.1,40,1009,0,94,25,27.2,10,1,8.2,6,6:07 AM,6:15 PM,
D2624,C101,27,3.6,10,1008,0,84,25,30.7,10,1,1.6,6,6:07 AM,6:14 PM,
D2625,C102,28,3.6,268,1010,0,28,0,26.4,10,7,2.5,1,6:13 AM,7:26 PM,
D2626,C102,18,3.6,10,1011,0,56,0,18,10,1,11.5,1,6:14 AM,7:24 PM,
D2627,C102,21,3.6,10,1013,0,40,0,21,10,1,7.6,2,6:14 AM,7:24 PM,
D2628,C102,24,15.1,290,1015,0,54,0,25.4,10,1,15.8,2,6:15 AM,7:23 PM,
D2629,C102,21,3.6,10,1017,0,64,0,21,10,1,15.1,1,6:16 AM,7:21 PM,
D2630,C102,21,3.6,359,1016,1.6,73,75,21,10,1,9,1,6:17 AM,7:19 PM,Thunderstorms
D2631,C102,18,3.6,10,1014,0.4,94,75,18,10,1,9.4,1,6:18 AM,7:18 PM,
D2632,C102,18,4,260,1013,1.6,88,75,18,10,1,16.9,1,6:19 AM,7:16 PM,
D2633,C102,19,6.1,120,1016,0,78,0,19,10,1,15.8,2,6:19 AM,7:15 PM,
D2634,C102,22,9,70,1017,0,69,0,24.6,10,1,15.5,1,6:20 AM,7:13 PM,
D2635,C102,18,15.1,60,1018,0,73,0,18,10,1,14,1,6:21 AM,7:11 PM,
D2636,C102,16,3.6,10,1017,0,77,0,16,10,1,15.1,1,6:22 AM,7:10 PM,
D2637,C102,20,13,80,1016,0,40,0,20,10,1,17.3,1,6:23 AM,7:08 PM,
D2638,C102,17,16.9,70,1016,0,52,0,17,10,1,16.9,1,6:24 AM,7:06 PM,
D2639,C102,16,9,90,1016,0,48,0,16,10,1,14.8,1,6:25 AM,7:05 PM,
D2640,C102,14,3.6,10,1019,0,51,0,13.6,10,1,17.3,1,6:26 AM,7:03 PM,
D2641,C102,25,3.6,153,1016,0,24,0,23.8,10,6,3.6,2,6:28 AM,7:00 PM,
D2642,C102,14,6.1,120,1019,0,55,0,14.1,10,1,13,2,6:28 AM,7:00 PM,
D2643,C102,13,3.6,10,1019,0,54,0,13.2,10,1,9.7,1,6:29 AM,6:58 PM,
D2644,C102,18,3.6,55,1020,0,49,0,18,10,1,18.7,1,6:30 AM,6:56 PM,
D2645,C102,18,9,80,1018,0,49,0,18,10,1,18.4,1,6:31 AM,6:55 PM,
D2646,C102,17,15.1,50,1017,0,48,0,17,10,1,20.4,1,6:32 AM,6:53 PM,
D2647,C102,13,6.8,10,1017,0,41,0,13.2,10,1,9.8,2,6:33 AM,6:51 PM,
D2648,C102,13,3.6,11,1018,0,41,0,13.3,10,1,9.1,2,6:34 AM,6:50 PM,
D2649,C102,14,3.6,316,1018,0,47,0,14.7,10,1,5.3,3,6:34 AM,6:48 PM,
D2650,C102,15,3.6,10,1020,0,48,0,15.3,10,1,11.3,2,6:35 AM,6:46 PM,
D2651,C103,35,19.1,320,1001,0,19,25,33.2,10,8,6.1,2,6:33 AM,7:41 PM,
D2652,C103,24,19.1,290,1009,0,57,100,24.8,10,7,10.1,1,6:34 AM,7:40 PM,
D2653,C103,19,4,250,1015,0,56,0,19,10,1,10.8,1,6:34 AM,7:40 PM,
D2654,C103,21,11.2,250,1014,0,49,0,21,10,1,11.5,2,6:35 AM,7:38 PM,
D2655,C103,22,3.6,96,1012,0,53,0,23,10,1,8.3,2,6:36 AM,7:37 PM,
D2656,C103,25,6.8,230,1010,0,36,0,23.9,10,1,4,2,6:37 AM,7:36 PM,
D2657,C103,21,3.6,10,1013,0,40,0,21,10,1,11.5,2,6:37 AM,7:34 PM,Clear and Sunny
D2658,C103,22,22,110,1013,0,35,0,22.9,10,1,36,2,6:38 AM,7:33 PM,
D2659,C103,20,3.6,10,1013,0,43,0,20,10,1,23,1,6:39 AM,7:31 PM,
D2660,C103,21,4,190,1008,0,38,0,21,10,1,18,2,6:40 AM,7:29 PM,
D2661,C103,27,19.1,290,1010,0,37,0,26.4,10,1,32.4,2,6:41 AM,7:28 PM,
D2662,C103,24,6.8,180,1012,0,36,75,24.3,10,1,16.6,2,6:42 AM,7:26 PM,
D2663,C103,25,6.8,270,1005,0,41,0,24.7,10,1,14.4,2,6:43 AM,7:25 PM,
D2664,C103,21,33.1,290,1013,0,43,100,21,7,1,44.3,3,6:43 AM,7:23 PM,
D2665,C103,20,15.1,120,1015,0,40,0,20,10,1,16.2,1,6:44 AM,7:22 PM,
D2666,C103,22,22,100,1014,0,35,0,23.5,10,1,24.1,2,6:45 AM,7:20 PM,
D2667,C103,29,19.1,110,1014,0,19,0,26.9,10,7,26.6,2,6:47 AM,7:17 PM,
D2668,C103,21,15.1,180,1016,0,31,25,21,10,1,15.8,2,6:47 AM,7:17 PM,
D2669,C103,20,11.2,110,1017,0,35,0,20,10,1,14,1,6:48 AM,7:15 PM,
D2670,C103,18,4,190,1015,0,39,0,18,10,1,12.2,1,6:49 AM,7:14 PM,
D2671,C103,18,3.6,106,1013,0,37,0,18,10,1,22.7,1,6:49 AM,7:12 PM,
D2672,C103,21,15.1,270,1015,0,28,75,21,10,1,14,1,6:50 AM,7:11 PM,
D2673,C103,21,11.2,280,1023,0,53,75,21,10,1,16.1,1,6:51 AM,7:09 PM,Partly Cloudy
D2674,C103,17,6.8,290,1021,0,45,0,17,10,1,15.6,1,6:52 AM,7:08 PM,Clear and Sunny
D2675,C103,16,3.6,10,1021,0,48,0,16,10,1,18.1,1,6:53 AM,7:06 PM,
D2676,C103,17,4,230,1021,0,42,0,17,10,1,23.4,1,6:54 AM,7:04 PM,
D2677,C104,29,9,90,1009,0.3,89,50,33.9,10,1,34.9,1,6:07 AM,6:02 PM,
D2678,C104,28.7,22.3,78,1008,0.1,77,64,33.4,10,6,29.9,1,6:06 AM,6:02 PM,
D2679,C104,33,11.2,90,1012,0.1,80,75,46,10,6,27.4,1,6:06 AM,6:02 PM,
D2680,C104,33,15.1,100,1012,0.1,80,50,45.3,10,1,29.9,1,6:06 AM,6:02 PM,Partly Cloudy
D2681,C104,32,29.9,130,1011,0.2,80,75,43.5,10,6,45.7,1,6:05 AM,6:02 PM,
D2682,C104,32,20.2,100,1012,0.3,84,50,43.2,10,6,40.3,1,6:04 AM,6:01 PM,
D2683,C104,31,24.1,90,1012,0.6,84,75,39.6,10,6,51.8,1,6:04 AM,6:01 PM,
D2684,C104,29,33.1,100,1011,0.8,89,75,34.4,10,6,63.7,1,6:03 AM,6:01 PM,
D2685,C104,31,29.9,80,1011,0.8,89,100,39.9,10,6,59.8,1,6:02 AM,6:01 PM,
D2686,C104,31,9,90,1011,0.5,84,75,38.7,10,6,31.3,1,6:02 AM,6:01 PM,
D2687,C104,31,19.1,110,1010,1.2,89,75,40.7,10,6,55.4,1,6:01 AM,6:01 PM,
D2688,C104,31,3.6,10,1009,0.7,79,75,38.3,10,6,19.1,1,6:01 AM,6:01 PM,
D2689,C104,32,6.8,100,1010,0.3,84,75,41.7,10,6,16.2,1,6:00 AM,6:01 PM,
D2690,C104,31,11.2,110,1010,0,89,75,39.1,10,6,29.2,1,6:00 AM,6:01 PM,
D2691,C104,27,3.6,10,1012,0,94,100,30,10,6,33.1,1,5:59 AM,6:00 PM,Cloudy and Overcast
D2692,C104,26,11.2,90,1010,0,94,75,28.5,10,1,30.2,1,5:58 AM,6:00 PM,
D2693,C104,31,6.8,80,1011,0,84,75,39.7,10,7,30.2,1,5:58 AM,6:00 PM,Partly Cloudy
D2694,C104,31,3.6,74,1011,0,84,75,37.6,10,7,29.9,1,5:57 AM,6:00 PM,
D2695,C104,32,15.1,110,1011,0,84,50,40.8,10,7,32.4,1,5:57 AM,6:00 PM,
D2696,C104,32,13,120,1010,0.11,84,75,42.2,10,6,40.2,1,5:56 AM,6:00 PM,
D2697,C104,31,20.2,110,1010,0.3,89,75,39.8,10,6,40.4,1,5:56 AM,6:00 PM,
D2698,C104,31,6.8,90,1010,0.04,84,75,38.2,10,6,36.4,1,5:55 AM,6:00 PM,Cloudy and Overcast
D2699,C104,32,11.2,120,1009,0.01,84,50,42.9,10,6,35.2,1,5:54 AM,5:59 PM,
D2700,C104,30,3.6,111,1009,0,89,75,35.6,10,7,29.4,1,5:54 AM,5:59 PM,
D2701,C104,30,24.1,100,1009,1.79,89,75,37.1,10,6,36.9,1,5:53 AM,5:59 PM,
D2702,C105,29.4,12.6,161,1005,0,41,2,29.5,10,7,14.4,1,6:34 AM,8:15 PM,Clear and Sunny
D2703,C105,17.3,3.6,198,1007,0.9,95,70,17.3,10,1,6.1,1,6:35 AM,8:13 PM,
D2704,C105,15.8,9.7,277,1007,9.7,95,81,15.8,6,1,16.9,1,6:35 AM,8:13 PM,
D2705,C105,12.5,10.1,258,1017,0,86,50,11.7,10,1,21.2,1,6:37 AM,8:11 PM,
D2706,C105,14.9,10.1,208,1020,0,71,40,14.5,10,1,21.2,1,6:38 AM,8:08 PM,
D2707,C105,14.5,3.6,252,1022,0,89,61,15.2,10,1,7.6,1,6:40 AM,8:06 PM,
D2708,C105,12.1,9.7,353,1023,0,81,14,11.2,10,1,20.5,1,6:41 AM,8:04 PM,
D2709,C105,12.4,6.1,27,1027,0,75,9,12.2,10,1,13,1,6:43 AM,8:02 PM,
D2710,C105,12.2,4,155,1026,0,72,0,12.5,10,1,8.3,1,6:44 AM,8:00 PM,
D2711,C105,13.8,4,167,1025,0,71,4,14.3,10,1,8.3,1,6:46 AM,7:58 PM,
D2712,C106,45,11.2,290,999,0,10,0,73.6,10,9,40.3,4,6:02 AM,6:44 PM,
D2713,C106,32,6.8,310,1001,0,46,0,33.2,10,8,12.6,2,6:03 AM,6:43 PM,
D2714,C106,33,3.6,10,1002,0,63,0,39.9,10,1,14.8,3,6:03 AM,6:43 PM,
D2715,C106,33,6.1,360,1003,0,80,25,42.9,10,1,15.8,2,6:03 AM,6:42 PM,
D2716,C106,34,11.2,330,1002,0,63,25,43.7,10,1,20.2,3,6:04 AM,6:41 PM,Partly Cloudy
D2717,C106,33,6.8,10,1001,0,80,0,44.3,10,1,13,2,6:04 AM,6:40 PM,
D2718,C106,33,9,40,1000,0,75,0,44.5,10,1,32,2,6:04 AM,6:39 PM,
D2719,C106,33,6.1,70,1002,0,75,25,42.8,10,1,14.4,3,6:05 AM,6:38 PM,Partly Cloudy
D2720,C106,33,13,360,1002,0,80,0,43.7,8,1,26.3,2,6:05 AM,6:37 PM,
D2721,C106,33,6.8,40,1001,0,75,0,43.1,10,1,35.6,3,6:05 AM,6:36 PM,
D2722,C106,33,6.1,30,1002,0,56,0,38.6,10,1,42.1,3,6:06 AM,6:35 PM,
D2723,C106,32,4,110,1002,0,75,0,37.7,10,1,27,3,6:06 AM,6:34 PM,
D2724,C106,33,6.1,230,1000,0,80,0,42.1,10,1,9.4,3,6:06 AM,6:33 PM,Clear and Sunny
D2725,C106,33,6.1,60,999,0,75,0,43.8,10,1,13.7,4,6:07 AM,6:32 PM,
D2726,C106,33,6.8,360,1000,0,71,0,39.4,10,1,26.3,3,6:07 AM,6:31 PM,
D2727,C106,32,9,50,1001,0,89,0,38.6,7,1,12.6,4,6:07 AM,6:30 PM,
D2728,C106,35,15.1,340,999,0,71,0,51.5,2,8,24.5,3,6:08 AM,6:28 PM,Mist or Fog
D2729,C106,32,6.1,40,1000,0,84,0,43,3,1,19.1,4,6:08 AM,6:28 PM,Mist or Fog
D2730,C106,33,6.8,350,1000,0,80,0,46.4,7,1,18,3,6:08 AM,6:27 PM,
D2731,C106,33,6.8,330,1001,0,71,25,45.7,6,1,19.8,2,6:09 AM,6:26 PM,
D2732,C106,33,6.1,330,1000,0,71,25,38.9,10,1,13.7,2,6:09 AM,6:25 PM,
D2733,C106,33,3.6,319,1001,0,71,0,42.8,10,1,10.5,3,6:09 AM,6:23 PM,
D2734,C106,33,6.8,20,1003,0,80,0,45.7,8,1,28.8,4,6:10 AM,6:22 PM,
D2735,C106,33,6.1,20,1003,0,75,0,44.4,8,1,23.8,2,6:10 AM,6:21 PM,
D2736,C106,32,6.1,30,1003,0,80,0,40.9,10,1,15.9,2,6:10 AM,6:20 PM,
D2737,C106,33,9,20,1002,0,84,0,45.1,10,1,21.3,2,6:11 AM,6:19 PM,
D2738,C107,18,13,240,1012,0,68,0,18,10,5,11.2,1,6:08 AM,7:54 PM,
D2739,C107,11,9,300,1008,0,94,50,9.7,10,1,15.8,1,6:09 AM,7:52 PM,
D2740,C107,13,3.6,250,1010,0,77,100,13.2,10,1,7.6,1,6:09 AM,7:52 PM,
D2741,C107,15,6.8,130,1009,0,94,100,15.8,10,1,3.6,1,6:11 AM,7:50 PM,Light Precipitation
D2742,C107,17,11.2,70,1015,0,94,50,17,10,1,5.4,1,6:12 AM,7:48 PM,
D2743,C107,16,6.8,60,1026,0,88,0,16,10,1,10.8,1,6:14 AM,7:46 PM,
D2744,C107,17,6.8,70,1026,0,88,0,17,8,1,11.9,1,6:15 AM,7:43 PM,Mist or Fog
D2745,C107,17,11.2,70,1019,0,77,0,17,10,1,15.8,2,6:17 AM,7:41 PM,
D2746,C107,18,6.8,40,1017,0,73,0,18,10,1,5.8,2,6:19 AM,7:39 PM,
D2747,C107,22,11.2,70,1018,0,78,0,24.6,10,1,10.8,2,6:20 AM,7:37 PM,
D2748,C107,21,3.6,260,1016,0,73,25,21,10,1,8.3,2,6:22 AM,7:34 PM,Partly Cloudy
D2749,C107,21,3.6,270,1016,0,78,100,21,10,1,6.8,3,6:23 AM,7:32 PM,Cloudy and Overcast
D2750,C107,22,4,100,1016,0,73,0,24.6,10,1,9.7,2,6:25 AM,7:30 PM,
D2751,C107,20,9,210,1013,0,83,75,20,10,1,13.7,2,6:27 AM,7:27 PM,Mist or Fog
D2752,C107,20,9,230,1013,0,83,75,20,10,1,10.4,1,6:28 AM,7:25 PM,
D2753,C107,15,22,10,1017,0,88,100,14.1,10,1,19.4,1,6:30 AM,7:23 PM,
D2754,C107,24,6.8,230,1019,0,47,25,24.8,10,6,10.4,1,6:33 AM,7:18 PM,
D2755,C107,15,6.1,210,1018,0,88,0,15.4,10,1,7.9,2,6:33 AM,7:18 PM,
D2756,C107,16,6.8,80,1012,0,88,0,16,10,1,9,2,6:35 AM,7:16 PM,
D2757,C107,18,20.2,50,1015,0,68,25,18,10,1,20.5,2,6:36 AM,7:14 PM,
D2758,C107,18,6.8,60,1005,1.54,94,100,18,2.3,1,30.7,1,6:38 AM,7:11 PM,
D2759,C107,12,16.9,230,1008,0,71,0,9.9,10,1,29.2,1,6:39 AM,7:09 PM,
D2760,C107,18,29.9,240,1004,0.01,77,100,18,10,1,35,1,6:41 AM,7:07 PM,Cloudy and Overcast
D2761,C107,14,11.2,280,995,0.74,94,100,13.1,10,1,18.5,1,6:43 AM,7:04 PM,Cloudy and Overcast
